"DateTime","Euro Truck Simulator 2","Wreckfest","OMSI 2","American Truck Simulator","Fernbus Simulator","City Car Driving","CarX Drift Racing Online","MudRunner","Bus Simulator 21 Next Stop","SnowRunner"
"2017-08-09 00:00:00",20785,107,1036,2795,182,189,233,,,
"2017-08-10 00:00:00",20605,129,1050,2758,221,192,220,,,
"2017-08-11 00:00:00",20384,119,1056,2783,213,212,190,,,
"2017-08-12 00:00:00",21605,117,1131,3210,211,212,216,,,
"2017-08-13 00:00:00",23093,130,1191,3219,207,210,219,,,
"2017-08-14 00:00:00",20974,106,1052,2721,165,217,212,,,
"2017-08-15 00:00:00",21406,112,1048,2627,179,222,206,,,
"2017-08-16 00:00:00",21073,100,1091,2512,180,212,215,1,,
"2017-08-17 00:00:00",19634,114,1173,2695,178,211,184,2,,
"2017-08-18 00:00:00",21384,112,1212,2703,189,236,200,1,,
"2017-08-19 00:00:00",23478,95,1172,3193,206,239,184,,,
"2017-08-20 00:00:00",25881,121,1291,3432,222,242,179,,,
"2017-08-21 00:00:00",23116,89,1159,2752,207,215,182,1,,
"2017-08-22 00:00:00",26331,88,1101,2730,189,215,163,1,,
"2017-08-23 00:00:00",25148,88,1022,2649,193,219,162,1,,
"2017-08-24 00:00:00",24151,91,1113,2520,183,211,180,2,,
"2017-08-25 00:00:00",23697,89,1000,2560,200,210,165,1,,
"2017-08-26 00:00:00",24231,85,1033,3077,213,223,182,1,,
"2017-08-27 00:00:00",26207,101,1141,3560,233,236,162,,,
"2017-08-28 00:00:00",24498,109,1029,2794,223,236,163,3,,
"2017-08-29 00:00:00",23661,81,976,2513,204,243,172,2,,
"2017-08-30 00:00:00",23952,88,1046,2663,203,226,154,1,,
"2017-08-31 00:00:00",24158,86,1044,2723,240,256,170,1,,
"2017-09-01 00:00:00",23596,113,1181,2843,227,255,138,3,,
"2017-09-02 00:00:00",25318,96,1159,3329,260,263,176,1,,
"2017-09-03 00:00:00",27600,100,1305,3616,253,280,167,1,,
"2017-09-04 00:00:00",24612,103,1170,3370,194,275,138,4,,
"2017-09-05 00:00:00",24325,95,1141,2814,215,246,123,3,,
"2017-09-06 00:00:00",24609,85,1128,2534,252,268,123,3,,
"2017-09-07 00:00:00",24986,114,1194,2538,240,265,142,2,,
"2017-09-08 00:00:00",24860,115,1243,2718,263,274,142,2,,
"2017-09-09 00:00:00",25736,107,1244,3339,299,273,147,1,,
"2017-09-10 00:00:00",26971,118,1364,3650,307,297,139,1,,
"2017-09-11 00:00:00",23893,107,1245,2793,261,260,131,2,,
"2017-09-12 00:00:00",22969,102,1182,2523,265,263,132,3,,
"2017-09-13 00:00:00",22663,91,1217,2442,276,245,126,6,,
"2017-09-14 00:00:00",23016,98,1344,2422,245,263,218,5,,
"2017-09-15 00:00:00",23308,95,1429,2576,247,268,232,3,,
"2017-09-16 00:00:00",24454,107,1435,3146,263,296,222,2,,
"2017-09-17 00:00:00",25913,109,1492,3334,269,294,207,2,,
"2017-09-18 00:00:00",21618,121,1324,2638,217,242,181,6,,
"2017-09-19 00:00:00",21553,104,1284,2346,200,283,171,6,,
"2017-09-20 00:00:00",21345,82,1258,2318,190,236,186,9,,
"2017-09-21 00:00:00",21156,111,1218,2289,209,254,175,10,,
"2017-09-22 00:00:00",22986,92,1352,2495,238,282,185,8,,
"2017-09-23 00:00:00",24497,104,1390,3079,239,283,208,1,,
"2017-09-24 00:00:00",24793,114,1457,3220,270,294,194,1,,
"2017-09-25 00:00:00",21249,120,1248,2489,203,263,168,7,,
"2017-09-26 00:00:00",20954,81,1205,2295,195,251,156,4,,
"2017-09-27 00:00:00",20795,93,1258,2177,193,239,169,6,,
"2017-09-28 00:00:00",20533,80,1254,2161,185,253,148,8,,
"2017-09-29 00:00:00",22126,89,1545,2469,203,253,168,6,,
"2017-09-30 00:00:00",23978,94,1393,3028,227,293,200,1,,
"2017-10-01 00:00:00",24226,122,1508,3214,222,295,192,1,,
"2017-10-02 00:00:00",20935,114,1338,2509,230,255,158,4,,
"2017-10-03 00:00:00",21256,117,1286,2281,219,246,161,3,,
"2017-10-04 00:00:00",20397,107,1272,2339,197,249,148,2,,
"2017-10-05 00:00:00",20240,92,1285,2225,210,242,174,2,,
"2017-10-06 00:00:00",22561,122,1328,2381,241,266,162,2,,
"2017-10-07 00:00:00",25732,100,1403,3118,210,286,169,1,,
"2017-10-08 00:00:00",24945,106,1541,3364,274,302,172,1,,
"2017-10-09 00:00:00",20705,134,1311,2707,206,274,150,3,,
"2017-10-10 00:00:00",20406,96,1221,2394,200,239,146,7,,
"2017-10-11 00:00:00",20165,113,1241,2226,197,245,137,12,,
"2017-10-12 00:00:00",20662,82,1252,2271,207,247,143,18,,
"2017-10-13 00:00:00",21752,91,1268,3389,235,301,138,21,,
"2017-10-14 00:00:00",22884,108,1251,3829,228,285,160,6,,
"2017-10-15 00:00:00",22538,109,1284,4009,224,273,155,8,,
"2017-10-16 00:00:00",20065,110,1183,2932,195,237,151,13,,
"2017-10-17 00:00:00",19675,86,1177,2739,197,232,150,12,,
"2017-10-18 00:00:00",19455,103,1206,2687,187,259,143,14,,
"2017-10-19 00:00:00",19638,104,1541,2692,206,233,157,15,,
"2017-10-20 00:00:00",21782,124,1672,3047,236,268,238,15,,
"2017-10-21 00:00:00",24064,111,1712,3682,240,291,262,9,,
"2017-10-22 00:00:00",24386,118,1843,3772,238,271,252,9,,
"2017-10-23 00:00:00",20899,123,1520,2844,179,246,188,18,,
"2017-10-24 00:00:00",20755,102,1449,2902,193,281,203,17,,
"2017-10-25 00:00:00",20607,115,1397,2812,196,263,203,21,,
"2017-10-26 00:00:00",20596,111,1400,2884,188,273,209,17,,
"2017-10-27 00:00:00",26303,110,1429,3601,210,319,192,18,,
"2017-10-28 00:00:00",30667,82,1482,4571,231,327,215,12,,
"2017-10-29 00:00:00",32459,91,1669,5109,257,328,221,17,,
"2017-10-30 00:00:00",28799,77,1394,3906,194,268,161,3370,,
"2017-10-31 00:00:00",29316,126,1393,3813,193,270,180,8667,,
"2017-11-01 00:00:00",30681,107,1480,3924,215,278,172,6960,,
"2017-11-02 00:00:00",28586,90,1581,3748,178,304,168,5957,,
"2017-11-03 00:00:00",28685,124,1650,3828,218,297,172,5162,,
"2017-11-04 00:00:00",29703,81,1641,4391,214,295,183,5084,,
"2017-11-05 00:00:00",28705,115,1686,4615,229,281,186,5182,,
"2017-11-06 00:00:00",23112,112,1426,3329,178,245,150,3713,,
"2017-11-07 00:00:00",22943,93,1416,3128,177,266,144,3154,,
"2017-11-08 00:00:00",22332,111,1407,3003,238,242,145,2884,,
"2017-11-09 00:00:00",21926,97,1362,5931,222,238,143,2909,,
"2017-11-10 00:00:00",24449,108,1488,5571,267,273,175,2933,,
"2017-11-11 00:00:00",27310,116,1596,6400,296,331,186,3085,,
"2017-11-12 00:00:00",26101,115,1603,6449,319,283,192,3099,,
"2017-11-13 00:00:00",21681,120,1354,4673,207,238,194,2316,,
"2017-11-14 00:00:00",21229,106,1338,4124,269,233,172,2038,,
"2017-11-15 00:00:00",21695,113,1305,4102,236,242,201,1917,,
"2017-11-16 00:00:00",24102,102,1315,3734,202,267,200,1815,,
"2017-11-17 00:00:00",27137,115,1417,3854,264,284,346,1819,,
"2017-11-18 00:00:00",28727,101,1422,5566,312,297,383,2035,,
"2017-11-19 00:00:00",28765,108,1549,5803,285,271,441,2180,,
"2017-11-20 00:00:00",24810,124,1332,4410,236,245,390,1679,,
"2017-11-21 00:00:00",23380,109,1289,3993,210,252,438,1524,,
"2017-11-22 00:00:00",23336,126,1290,4202,212,241,535,1426,,
"2017-11-23 00:00:00",26505,99,1277,4771,203,265,508,1478,,
"2017-11-24 00:00:00",30936,124,1334,5131,213,294,501,1505,,
"2017-11-25 00:00:00",35222,117,1350,5728,260,296,517,1684,,
"2017-11-26 00:00:00",36148,111,1410,6186,262,322,503,1746,,
"2017-11-27 00:00:00",32074,127,1254,4409,183,262,438,1263,,
"2017-11-28 00:00:00",32234,100,1236,4158,188,246,401,1314,,
"2017-11-29 00:00:00",30298,130,1242,3837,220,256,425,1165,,
"2017-11-30 00:00:00",28767,110,1489,3748,334,316,426,1193,,
"2017-12-01 00:00:00",30483,123,1511,4089,389,353,467,1192,,
"2017-12-02 00:00:00",39058,114,1452,4418,400,355,505,1338,,
"2017-12-03 00:00:00",39645,141,1538,4548,375,359,514,1416,,
"2017-12-04 00:00:00",33754,124,1417,3423,256,300,432,1005,,
"2017-12-05 00:00:00",35889,172,1291,3077,267,307,425,1000,,
"2017-12-06 00:00:00",36821,189,1277,2945,283,268,403,983,,
"2017-12-07 00:00:00",35382,179,1267,2822,285,300,391,1092,,
"2017-12-08 00:00:00",37757,185,1429,3102,288,336,431,1046,,
"2017-12-09 00:00:00",40967,168,1405,3783,300,329,430,1208,,
"2017-12-10 00:00:00",39183,180,1514,3977,298,338,439,1316,,
"2017-12-11 00:00:00",32535,152,1335,2894,251,273,379,997,,
"2017-12-12 00:00:00",30604,155,1263,2662,209,272,346,931,,
"2017-12-13 00:00:00",31331,113,1261,2613,220,268,344,875,,
"2017-12-14 00:00:00",32393,126,1166,2508,208,294,393,861,,
"2017-12-15 00:00:00",34222,365,1301,2740,243,309,354,869,,
"2017-12-16 00:00:00",38640,481,1313,3374,261,326,411,1064,,
"2017-12-17 00:00:00",42429,498,1385,3544,254,313,459,1088,,
"2017-12-18 00:00:00",34856,385,1301,2772,214,273,432,883,,
"2017-12-19 00:00:00",33815,340,1295,2644,203,273,631,773,,
"2017-12-20 00:00:00",30955,379,1246,3432,208,278,584,789,,
"2017-12-21 00:00:00",38962,385,1301,3739,202,329,630,812,,
"2017-12-22 00:00:00",43029,371,1383,4505,257,356,739,925,,
"2017-12-23 00:00:00",48356,413,1506,5467,276,376,748,1205,,
"2017-12-24 00:00:00",47465,280,1700,5131,418,343,732,1137,,
"2017-12-25 00:00:00",41538,351,1572,5501,574,390,712,1449,,
"2017-12-26 00:00:00",43629,323,1620,5469,515,384,743,1596,,
"2017-12-27 00:00:00",44089,363,1612,5519,481,412,769,1858,,
"2017-12-28 00:00:00",43749,318,1520,5484,410,404,690,1705,,
"2017-12-29 00:00:00",44707,339,1504,5412,402,415,711,1673,,
"2017-12-30 00:00:00",46235,337,1594,5816,386,437,676,1716,,
"2017-12-31 00:00:00",44848,252,1662,5162,378,410,683,1507,,
"2018-01-01 00:00:00",40179,316,1623,5514,336,368,589,1534,,
"2018-01-02 00:00:00",39629,317,1373,4813,305,351,662,1387,,
"2018-01-03 00:00:00",40119,275,1441,4533,321,345,668,1359,,
"2018-01-04 00:00:00",40687,345,1396,4711,329,350,641,1353,,
"2018-01-05 00:00:00",41052,359,1389,4477,311,352,572,1256,,
"2018-01-06 00:00:00",42314,352,1503,5061,339,350,628,1358,,
"2018-01-07 00:00:00",40745,356,1600,5140,332,367,589,1406,,
"2018-01-08 00:00:00",33967,294,1308,3843,269,327,512,1045,,
"2018-01-09 00:00:00",32832,302,1231,3582,248,305,513,1035,,
"2018-01-10 00:00:00",32470,286,1298,3368,248,290,498,968,,
"2018-01-11 00:00:00",31966,272,1311,3590,226,306,461,926,,
"2018-01-12 00:00:00",34009,305,1447,4238,268,377,480,1054,,
"2018-01-13 00:00:00",35917,351,1502,5026,304,377,548,1204,,
"2018-01-14 00:00:00",35912,311,1559,5106,294,335,511,1289,,
"2018-01-15 00:00:00",31029,335,1372,4302,223,301,487,1012,,
"2018-01-16 00:00:00",33496,279,1282,4557,237,278,441,946,,
"2018-01-17 00:00:00",35192,253,1304,4880,218,313,430,923,,
"2018-01-18 00:00:00",36429,277,1366,4634,223,340,481,862,,
"2018-01-19 00:00:00",37632,269,1460,5047,252,365,456,947,,
"2018-01-20 00:00:00",41333,282,1475,6152,270,392,493,1182,,
"2018-01-21 00:00:00",43007,313,1564,6472,268,382,455,1224,,
"2018-01-22 00:00:00",37640,302,1369,4797,233,313,430,884,,
"2018-01-23 00:00:00",35418,265,1363,4282,221,298,455,855,,
"2018-01-24 00:00:00",33996,234,1314,3959,212,310,445,892,,
"2018-01-25 00:00:00",33042,255,1460,3894,214,320,433,915,,
"2018-01-26 00:00:00",32789,246,1474,3843,233,374,434,980,,
"2018-01-27 00:00:00",34888,288,1462,4840,279,373,561,1096,,
"2018-01-28 00:00:00",36048,327,1593,4990,294,345,543,1140,,
"2018-01-29 00:00:00",30549,291,1365,3879,233,296,583,865,,
"2018-01-30 00:00:00",29664,293,1361,3488,229,331,542,837,,
"2018-01-31 00:00:00",29368,279,1357,3358,233,301,517,807,,
"2018-02-01 00:00:00",29343,248,1403,3392,211,288,495,780,,
"2018-02-02 00:00:00",29885,559,1407,3774,279,328,528,877,,
"2018-02-03 00:00:00",31855,715,1503,4625,291,390,599,1070,,
"2018-02-04 00:00:00",32865,753,1566,5004,282,360,538,1126,,
"2018-02-05 00:00:00",27676,670,1332,3474,223,314,490,819,,
"2018-02-06 00:00:00",27103,581,1326,3240,213,311,476,790,,
"2018-02-07 00:00:00",26264,507,1447,3341,243,309,438,793,,
"2018-02-08 00:00:00",26258,515,1380,3226,221,310,494,813,,
"2018-02-09 00:00:00",28421,539,1434,3504,257,363,433,819,,
"2018-02-10 00:00:00",30371,599,1533,4468,319,376,495,1003,,
"2018-02-11 00:00:00",32108,595,1634,4658,327,363,476,1071,,
"2018-02-12 00:00:00",27310,549,1447,3530,259,313,434,815,,
"2018-02-13 00:00:00",26770,442,1318,3055,256,304,430,1643,,
"2018-02-14 00:00:00",25242,376,1250,2902,235,296,414,1291,,
"2018-02-15 00:00:00",25780,410,1301,2997,231,305,436,1251,,
"2018-02-16 00:00:00",29169,398,1432,3566,248,328,422,1581,,
"2018-02-17 00:00:00",33225,474,1460,4619,258,358,494,1835,,
"2018-02-18 00:00:00",34098,510,1569,4884,293,343,478,2066,,
"2018-02-19 00:00:00",30214,515,1308,4219,213,277,459,1723,,
"2018-02-20 00:00:00",28636,415,1272,3496,206,274,400,1501,,
"2018-02-21 00:00:00",27274,405,1317,3367,213,277,391,1351,,
"2018-02-22 00:00:00",26872,406,1285,3307,197,322,427,1305,,
"2018-02-23 00:00:00",28256,389,1337,3468,222,347,475,1232,,
"2018-02-24 00:00:00",31285,492,1451,4303,265,344,509,1495,,
"2018-02-25 00:00:00",31248,532,1489,4867,292,350,458,1485,,
"2018-02-26 00:00:00",26237,498,1298,3245,211,305,423,1164,,
"2018-02-27 00:00:00",25839,410,1346,2971,208,312,438,1115,,
"2018-02-28 00:00:00",25511,414,1376,2974,222,307,372,1012,,
"2018-03-01 00:00:00",25361,418,1480,2883,229,296,388,1056,,
"2018-03-02 00:00:00",27828,626,1494,3212,247,373,449,1104,,
"2018-03-03 00:00:00",30003,643,1561,3895,303,359,543,1227,,
"2018-03-04 00:00:00",30043,692,1666,4187,271,343,507,1384,,
"2018-03-05 00:00:00",24349,563,1358,3195,231,284,421,975,,
"2018-03-06 00:00:00",24361,426,1308,2841,218,278,377,934,,
"2018-03-07 00:00:00",24207,480,1323,3036,227,310,409,952,,
"2018-03-08 00:00:00",23950,441,1325,2966,215,296,421,898,,
"2018-03-09 00:00:00",25826,581,1585,3140,231,321,422,968,,
"2018-03-10 00:00:00",28304,584,1625,4093,267,348,558,1071,,
"2018-03-11 00:00:00",27874,612,1670,4449,261,334,506,1162,,
"2018-03-12 00:00:00",23532,522,1565,3344,215,317,446,840,,
"2018-03-13 00:00:00",23186,459,1498,3120,197,306,492,780,,
"2018-03-14 00:00:00",22732,464,1427,3069,198,299,466,734,,
"2018-03-15 00:00:00",22968,454,1806,2950,221,300,463,761,,
"2018-03-16 00:00:00",25266,549,1843,3265,228,357,497,853,,
"2018-03-17 00:00:00",28395,599,1927,3973,329,366,529,1037,,
"2018-03-18 00:00:00",29226,580,2030,4126,310,357,492,1118,,
"2018-03-19 00:00:00",23860,568,1745,3181,230,287,464,771,,
"2018-03-20 00:00:00",23279,484,1629,2899,214,306,430,779,,
"2018-03-21 00:00:00",22635,495,1587,2967,220,302,521,697,,
"2018-03-22 00:00:00",22661,466,1580,2896,223,307,447,746,,
"2018-03-23 00:00:00",24482,587,1615,3025,239,328,494,747,,
"2018-03-24 00:00:00",26613,617,1609,3801,250,331,530,974,,
"2018-03-25 00:00:00",26941,667,1755,4101,271,321,475,1031,,
"2018-03-26 00:00:00",25223,576,1530,3049,217,297,470,763,,
"2018-03-27 00:00:00",25018,468,1489,2805,225,308,414,716,,
"2018-03-28 00:00:00",25840,504,1531,2732,228,283,431,775,,
"2018-03-29 00:00:00",25709,509,1441,2941,258,326,424,753,,
"2018-03-30 00:00:00",28031,538,1557,3463,265,322,457,838,,
"2018-03-31 00:00:00",27792,530,1468,3559,276,331,438,911,,
"2018-04-01 00:00:00",27978,566,1585,3784,314,323,440,1000,,
"2018-04-02 00:00:00",26600,526,1623,3198,295,284,388,928,,
"2018-04-03 00:00:00",23408,436,1317,2797,240,276,397,1004,,
"2018-04-04 00:00:00",22584,406,1321,2738,265,304,376,948,,
"2018-04-05 00:00:00",22446,470,1342,2662,362,267,365,952,,
"2018-04-06 00:00:00",23502,565,1312,2847,349,300,369,966,,
"2018-04-07 00:00:00",24753,546,1256,3618,336,294,403,1112,,
"2018-04-08 00:00:00",24066,610,1338,3802,346,308,389,1146,,
"2018-04-09 00:00:00",20900,500,1228,2918,292,243,336,894,,
"2018-04-10 00:00:00",20853,368,1263,2665,272,257,315,877,,
"2018-04-11 00:00:00",20598,422,1239,2527,241,271,330,818,,
"2018-04-12 00:00:00",20829,401,1293,2504,290,303,305,874,,
"2018-04-13 00:00:00",22472,430,1391,2984,321,304,357,947,,
"2018-04-14 00:00:00",23314,442,1327,4092,345,305,369,1054,,
"2018-04-15 00:00:00",24342,496,1415,4340,373,287,347,1217,,
"2018-04-16 00:00:00",21833,433,1328,3246,316,265,336,943,,
"2018-04-17 00:00:00",21169,381,1259,2873,262,241,307,869,,
"2018-04-18 00:00:00",20094,348,1282,2765,261,276,330,887,,
"2018-04-19 00:00:00",19234,360,1232,2682,251,276,358,829,,
"2018-04-20 00:00:00",22074,382,1292,2818,296,282,518,855,,
"2018-04-21 00:00:00",24315,441,1227,3417,301,298,492,920,,
"2018-04-22 00:00:00",25864,422,1306,3543,345,288,452,1030,,
"2018-04-23 00:00:00",23116,477,1260,2897,332,278,404,934,,
"2018-04-24 00:00:00",22775,385,1300,2702,286,259,395,874,,
"2018-04-25 00:00:00",22707,395,1265,2750,289,267,387,882,,
"2018-04-26 00:00:00",22577,385,1373,2728,281,269,400,1027,,
"2018-04-27 00:00:00",23330,394,1349,2803,344,388,398,1499,,
"2018-04-28 00:00:00",24206,419,1312,3566,339,432,400,1941,,
"2018-04-29 00:00:00",25426,482,1395,3794,343,400,384,2349,,
"2018-04-30 00:00:00",23496,434,1320,2953,321,382,367,2115,,
"2018-05-01 00:00:00",24204,373,1342,2856,301,368,339,1749,,
"2018-05-02 00:00:00",20799,395,1278,2510,312,326,342,1461,,
"2018-05-03 00:00:00",20918,366,1368,2525,319,307,322,1302,,
"2018-05-04 00:00:00",21698,373,1313,2625,313,333,366,1252,,
"2018-05-05 00:00:00",22829,383,1344,3285,327,347,369,1322,,
"2018-05-06 00:00:00",22481,380,1365,4001,322,341,378,1322,,
"2018-05-07 00:00:00",19810,364,1297,2758,261,320,326,1036,,
"2018-05-08 00:00:00",19819,373,1264,2525,240,301,335,983,,
"2018-05-09 00:00:00",19551,378,1344,2563,231,303,299,923,,
"2018-05-10 00:00:00",21057,367,1401,2640,291,297,324,985,,
"2018-05-11 00:00:00",22075,382,1332,2745,254,335,333,985,,
"2018-05-12 00:00:00",22058,386,1251,3345,258,349,342,1062,,
"2018-05-13 00:00:00",22664,436,1351,3507,272,319,332,1105,,
"2018-05-14 00:00:00",19691,404,1224,2947,252,292,334,908,,
"2018-05-15 00:00:00",23951,335,1197,3865,212,297,314,867,,
"2018-05-16 00:00:00",24959,364,1245,3849,214,330,294,851,,
"2018-05-17 00:00:00",31654,310,1239,3943,204,311,295,851,,
"2018-05-18 00:00:00",34180,342,1307,3933,231,329,331,864,,
"2018-05-19 00:00:00",36373,382,1244,5016,239,366,349,988,,
"2018-05-20 00:00:00",39420,416,1282,5226,268,345,337,1036,,
"2018-05-21 00:00:00",35812,414,1245,4182,235,320,309,935,,
"2018-05-22 00:00:00",32049,358,1160,3693,199,305,303,837,,
"2018-05-23 00:00:00",30359,347,1162,3283,207,288,318,819,,
"2018-05-24 00:00:00",28961,325,1197,3195,200,304,327,831,,
"2018-05-25 00:00:00",29944,319,1213,3295,210,328,320,827,,
"2018-05-26 00:00:00",29141,306,1123,3696,234,307,316,856,,
"2018-05-27 00:00:00",30678,380,1252,4065,227,316,315,1023,,
"2018-05-28 00:00:00",26815,382,1179,3728,196,314,322,1073,,
"2018-05-29 00:00:00",26549,338,1183,3081,189,296,339,1598,,
"2018-05-30 00:00:00",25352,302,1173,3102,193,295,360,1286,,
"2018-05-31 00:00:00",27045,316,1229,3003,227,319,353,1228,,
"2018-06-01 00:00:00",26392,386,1210,3072,236,308,388,1142,,
"2018-06-02 00:00:00",27207,419,1224,3645,268,299,395,1297,,
"2018-06-03 00:00:00",29707,545,1298,4105,270,327,367,1330,,
"2018-06-04 00:00:00",27012,543,1171,3280,248,294,366,1050,,
"2018-06-05 00:00:00",26623,507,1230,3151,217,314,534,1022,,
"2018-06-06 00:00:00",26320,525,1217,3074,206,300,434,966,,
"2018-06-07 00:00:00",25730,577,1213,3001,198,341,453,929,,
"2018-06-08 00:00:00",25302,667,1222,3186,234,327,383,937,,
"2018-06-09 00:00:00",25104,784,1260,3488,238,328,402,1014,,
"2018-06-10 00:00:00",27832,795,1356,3806,271,321,391,1205,,
"2018-06-11 00:00:00",24769,792,1292,3127,226,291,393,1029,,
"2018-06-12 00:00:00",24324,708,1275,2999,221,299,408,953,,
"2018-06-13 00:00:00",23998,747,1233,3040,216,283,368,992,,
"2018-06-14 00:00:00",23447,2289,1199,3007,194,320,385,952,,
"2018-06-15 00:00:00",20840,2486,1171,2938,214,300,354,844,,
"2018-06-16 00:00:00",22856,2714,1184,3286,212,294,349,1008,,
"2018-06-17 00:00:00",25388,3049,1279,3733,249,285,373,1070,,
"2018-06-18 00:00:00",23098,2446,1223,2964,213,286,337,887,,
"2018-06-19 00:00:00",23098,2232,1151,2905,209,295,343,855,,
"2018-06-20 00:00:00",22004,2067,1091,2839,205,296,355,816,,
"2018-06-21 00:00:00",22105,1899,1143,2775,188,289,342,865,,
"2018-06-22 00:00:00",26974,1936,1216,3342,255,311,360,1426,,
"2018-06-23 00:00:00",29120,2143,1262,4030,280,322,398,1615,,
"2018-06-24 00:00:00",32567,2224,1399,4644,301,372,408,1997,,
"2018-06-25 00:00:00",29665,1819,1209,5770,268,316,420,1799,,
"2018-06-26 00:00:00",29176,1714,1103,5648,235,313,414,1700,,
"2018-06-27 00:00:00",28170,1600,1129,6534,247,307,518,1680,,
"2018-06-28 00:00:00",28138,1437,1136,6293,219,316,473,1881,,
"2018-06-29 00:00:00",27994,1701,1058,6097,243,322,443,1732,,
"2018-06-30 00:00:00",27839,1786,1071,6304,230,296,432,1725,,
"2018-07-01 00:00:00",30514,1789,1187,6936,249,314,433,1930,,
"2018-07-02 00:00:00",28635,1601,1114,5703,212,307,448,1641,,
"2018-07-03 00:00:00",26688,1341,1058,5166,198,314,415,1579,,
"2018-07-04 00:00:00",27703,1668,1065,5697,196,317,433,1595,,
"2018-07-05 00:00:00",28179,1479,1088,5111,197,342,441,1494,,
"2018-07-06 00:00:00",26016,1631,1075,4902,172,306,368,1293,,
"2018-07-07 00:00:00",25717,1601,997,5017,199,281,341,1256,,
"2018-07-08 00:00:00",27394,1847,1127,5569,226,301,345,1418,,
"2018-07-09 00:00:00",25833,1679,1091,4615,200,301,340,1242,,
"2018-07-10 00:00:00",24793,1415,1068,4027,219,312,317,1158,,
"2018-07-11 00:00:00",24257,1234,1061,3765,200,312,329,1122,,
"2018-07-12 00:00:00",23878,1426,1023,3876,218,280,312,1086,,
"2018-07-13 00:00:00",23443,1450,964,3877,212,297,299,988,,
"2018-07-14 00:00:00",23656,1587,987,4383,225,278,297,1055,,
"2018-07-15 00:00:00",25558,1737,1081,4547,232,277,338,1200,,
"2018-07-16 00:00:00",24081,1549,988,4000,202,276,305,1063,,
"2018-07-17 00:00:00",26594,1402,1003,4335,206,281,318,1171,,
"2018-07-18 00:00:00",28267,1345,1028,4398,198,300,306,2447,,
"2018-07-19 00:00:00",27523,1258,973,4408,188,279,291,2722,,
"2018-07-20 00:00:00",26739,1419,945,4432,196,269,290,2350,,
"2018-07-21 00:00:00",27530,1483,966,4990,223,261,294,2012,,
"2018-07-22 00:00:00",30414,1703,1027,5499,226,263,310,1989,,
"2018-07-23 00:00:00",28454,1277,984,4421,192,280,278,1622,,
"2018-07-24 00:00:00",25643,1102,890,3844,176,257,301,1320,,
"2018-07-25 00:00:00",24316,1109,880,3798,172,242,255,1268,,
"2018-07-26 00:00:00",22974,1023,913,3533,161,259,228,1143,,
"2018-07-27 00:00:00",21673,901,853,3415,163,248,256,1069,,
"2018-07-28 00:00:00",23614,1163,934,3775,204,249,278,1112,,
"2018-07-29 00:00:00",24688,1203,1025,4208,230,283,293,1243,,
"2018-07-30 00:00:00",22764,1020,901,3477,180,273,287,1104,,
"2018-07-31 00:00:00",22183,955,907,3245,200,291,292,1016,,
"2018-08-01 00:00:00",21544,920,901,3184,184,272,268,1005,,
"2018-08-02 00:00:00",21571,929,878,3126,190,263,274,927,,
"2018-08-03 00:00:00",21003,1016,871,3329,187,248,353,906,,
"2018-08-04 00:00:00",22603,1007,869,3892,189,261,379,1021,,
"2018-08-05 00:00:00",24839,1101,1053,4065,206,300,356,1057,,
"2018-08-06 00:00:00",22889,925,924,3516,185,274,363,971,,
"2018-08-07 00:00:00",22134,891,960,3387,181,262,345,996,,
"2018-08-08 00:00:00",22712,856,954,3253,192,257,334,887,,
"2018-08-09 00:00:00",22742,862,951,3296,174,264,328,942,,
"2018-08-10 00:00:00",27919,897,943,3130,180,259,330,902,,
"2018-08-11 00:00:00",28897,919,952,3659,205,280,325,941,,
"2018-08-12 00:00:00",31149,1054,1069,3886,231,278,338,1029,,
"2018-08-13 00:00:00",28436,916,967,3466,218,279,319,983,,
"2018-08-14 00:00:00",27680,777,991,3089,187,263,310,876,,
"2018-08-15 00:00:00",28108,755,946,3025,198,270,315,905,,
"2018-08-16 00:00:00",25505,770,941,3001,174,280,302,791,,
"2018-08-17 00:00:00",25156,745,917,4317,191,286,286,777,,
"2018-08-18 00:00:00",26048,799,959,4887,199,279,304,898,,
"2018-08-19 00:00:00",28283,882,1048,5110,223,277,308,1028,,
"2018-08-20 00:00:00",25076,734,997,4136,192,289,286,881,,
"2018-08-21 00:00:00",24292,721,984,3745,170,286,311,839,,
"2018-08-22 00:00:00",23864,741,910,3556,185,279,287,812,,
"2018-08-23 00:00:00",23736,858,957,3516,169,288,288,811,,
